Track,Date,RaceNum,DogName,Box,Trainer,Grade,Dist,Actual_Place,Weight,Actual_SP,Margin,EarlySpeed,Split_Time,Actual_Time,Sire,Dam,Sex,Birthday,Sec_Per_Meter
Healesville,23 Mar 25,12,SASSY SPICE,8,C Williams,Grade 5,300,4,25.0,16.90,3.81,M,3.99,17.15,Shima Shine,Sugar Spice,B,10 Mar 2022,0.0571666667
Ballarat,17 Mar 25,1,HOW DELIGHTFUL,1,J Sharp,Tier 3 - Maiden,390,1,28.8,6.10,0,Q,8.49,22.55,Shima Shine,Love Heart,B,26 Jul 2023,0.0578205128
Ballarat,17 Mar 25,1,MAYBE MICKEY,2,P Fulton,Tier 3 - Maiden,390,4,31.8,57.20,4.69,M,8.65,22.88,Fabregas,Sixteen Pegs,D,29 Nov 2022,0.0586666667
Ballarat,17 Mar 25,1,MISS JO,3,J Wickham,Tier 3 - Maiden,390,2,29.1,8.30,0.40,Q,8.60,22.58,My Bro Fabio,Fair Of Face,B,19 Apr 2023,0.0578974359
Ballarat,17 Mar 25,1,I'M FABULOUS,5,B Connolly,Tier 3 - Maiden,390,6,26.8,2.20,8.86,Q,8.86,23.17,Aussie Infrared,Hook Along Book,B,08 Jul 2023,0.0594102564
Ballarat,17 Mar 25,1,PATRIOT COUGAR,6,D Brennan,Tier 3 - Maiden,390,3,26.0,3.40,4.04,M,8.75,22.83,Fernando Bale,Patriot Earhart,B,23 Feb 2023,0.0585384615
Ballarat,17 Mar 25,1,BLUE ARROW,7,D Knight,Tier 3 - Maiden,390,7,30.6,43.30,11.16,M,8.88,23.33,Tommy Shelby,Lizzie's Entity,D,28 Oct 2022,0.0598205128
Ballarat,17 Mar 25,1,BALLET MISTRESS,8,D Sharp,Tier 3 - Maiden,390,5,29.0,65.30,8.77,S,8.93,23.17,Whiskey Riot,Spandau Ballet,B,06 Jun 2023,0.0594102564
Ballarat,17 Mar 25,2,IRENA BELLA,1,S Mannion,Tier 3 - Maiden,390,7,27.8,35.60,8.21,M,9.02,23.36,Christo Bale,Rose Royce,B,24 Mar 2022,0.0598974359
Ballarat,17 Mar 25,2,MAGIC SOCK,2,G Johnson,Tier 3 - Maiden,390,8,24.3,23.20,9.33,M,9.06,23.44,Aston Rupee,Lee Ali,B,02 May 2023,0.0601025641
Ballarat,17 Mar 25,2,CHALKY,3,B Robertson-Leech,Tier 3 - Maiden,390,3,31.3,3.00,2.51,S,8.62,22.96,Jackslittlething,Stay Strong,D,19 Mar 2023,0.0588717949
Ballarat,17 Mar 25,2,JOELENE LASS,5,K Lloyd,Tier 3 - Maiden,390,6,24.2,32.80,7.56,M,8.86,23.32,My Redeemer,Mimstar,B,09 May 2021,0.0597948718
Ballarat,17 Mar 25,2,PAW GENEVIEVE,6,R Camilleri,Tier 3 - Maiden,390,1,24.7,6.50,0,M,8.60,22.79,Allen Deed,Lila Bale,B,26 Apr 2023,0.0584358974
Ballarat,17 Mar 25,2,BELLE RIOT,7,C Bermingham,Tier 3 - Maiden,390,5,22.4,7.80,7.01,M,8.78,23.28,Pat C Sabbath,La Bella Riot,B,08 Apr 2022,0.0596923077
Ballarat,17 Mar 25,2,STARLIGHT SIENNA,8,J Sharp,Tier 3 - Maiden,390,2,24.8,2.70,0.96,M,8.46,22.86,Tommy Shelby,Starlight Amy,B,29 May 2023,0.0586153846
Ballarat,17 Mar 25,3,TRIGGERFISH,1,J Duncan,Tier 3 - Maiden,545,5,30.9,6.30,11.29,Q,6.84,32.00,Feral Franky,Nordegren,B,10 Oct 2022,0.0587155963
Ballarat,17 Mar 25,3,SPICE ROAD,4,J Cassar,Tier 3 - Maiden,545,2,36.8,4.00,3.06,Q,6.88,31.42,Feral Franky,Nordegren,D,10 Oct 2022,0.0576513761
Ballarat,17 Mar 25,3,POCKET RIOT,5,C Bermingham,Tier 3 - Maiden,545,1,23.5,3.20,0,Q,6.72,31.21,Allen Deed,Blue Sky Riot,B,17 Sep 2022,0.0572660550
Ballarat,17 Mar 25,3,ASTON SURPRISE,6,C Reynolds,Tier 3 - Maiden,545,6,30.8,7.40,12.34,M,7.04,32.07,Aston Fastnet,Aston Ultra,B,11 Feb 2023,0.0588440367
Ballarat,17 Mar 25,3,RUGRAT TOMMY,7,C Baker,Tier 3 - Maiden,545,4,31.2,33.00,9.26,M,7.19,31.85,Tommy Shelby,She Can Excite,D,03 Jan 2023,0.0584403670
Ballarat,17 Mar 25,3,SMOKEY BOURBSKI,8,D Knight,Tier 3 - Maiden,545,3,32.1,3.30,3.50,M,6.98,31.45,Feral Franky,Sunset Bourbski,D,14 Feb 2023,0.0577064220
Ballarat,17 Mar 25,4,ELPHIAS DOGE,1,C Hose,Tier 3 - Grade 7,390,2,36.9,2.50,3.96,M,8.63,22.86,Beast Unleashed,Arabella Figg,D,07 Apr 2022,0.0586153846
Ballarat,17 Mar 25,4,MAYBE BATTY,3,P Fulton,Tier 3 - Grade 7,390,4,30.1,9.80,7.09,M,8.66,23.08,Fabregas,Sixteen Pegs,D,29 Nov 2022,0.0591794872
Ballarat,17 Mar 25,4,JOHN BOY,4,L Harris,Tier 3 - Grade 7,390,1,35.9,3.60,0,S,8.77,22.59,Tiggerlong Tonk,Queenie Jean,D,24 Sep 2022,0.0579230769
Ballarat,17 Mar 25,4,BART'S CHOICE,5,M Lloyd,Tier 3 - Grade 7,390,7,31.4,23.10,8.90,M,8.84,23.21,My Redeemer,Mimstar,D,09 May 2021,0.0595128205
Ballarat,17 Mar 25,4,MR. OLAF,7,D Leathan,Tier 3 - Grade 7,390,8,34.8,45.70,13.04,M,8.81,23.50,Fernando Bale,Gold Azalea,D,14 Dec 2021,0.0602564103
Ballarat,17 Mar 25,4,WARDAN JILUNGIN,8,L Medcraft,Tier 3 - Grade 7,390,6,25.6,6.60,7.47,M,8.77,23.11,Aston Duke,Tibialis,B,30 Mar 2022,0.0592564103
Ballarat,17 Mar 25,5,ZIPPING SWAZI,1,J Tolson,Grade 5 T3,390,4,28.1,3.10,1.71,M,8.53,22.70,Zipping Garth,Zipping Diva,B,15 Jun 2021,0.0582051282
Ballarat,17 Mar 25,5,RON'S MISTAKE,2,D Bewley,Grade 5 T3,390,3,32.9,6.10,1.23,M,8.54,22.67,Feral Franky,Taylor Jayde,D,11 Dec 2021,0.0581282051
Ballarat,17 Mar 25,5,CONNOR'S FLYER,3,B McRae,Grade 5 T3,390,1,28.1,4.00,0,M,8.42,22.58,My Redeemer,Liverpool Flyer,B,14 Apr 2022,0.0578974359
Ballarat,17 Mar 25,5,MAC CRUZ,4,J Wickham,Grade 5 T3,390,2,28.5,4.60,0.60,M,8.65,22.62,Sulzanti,Pandora's Proof,B,09 Oct 2020,0.0580000000
Ballarat,17 Mar 25,5,GO GIZMO GO,5,K Howat,Grade 5 T3,390,5,25.3,21.90,5.77,M,8.65,22.99,Get It Gizmo,Zipping Lyric,B,17 Jun 2021,0.0589487179
Ballarat,17 Mar 25,5,MR. FLASH,7,P Pace,Grade 5 T3,390,7,34.1,19.70,6.57,M,8.85,23.04,Flying Ricciardo,Fantastic Daisy,D,25 Nov 2021,0.0590769231
Ballarat,17 Mar 25,5,TESTED,8,P Keane,Grade 5 T3,390,6,28.1,15.10,5.94,S,8.81,23.00,Shima Shine,Lulumon,B,08 Nov 2021,0.0589743590
Ballarat,17 Mar 25,6,ABLETT FLYER,1,G McRae,Grade 5 T3,390,4,31.6,3.40,3.26,M,8.76,22.64,My Redeemer,Liverpool Flyer,D,14 Apr 2022,0.0580512821
Ballarat,17 Mar 25,6,ARIA'S MELODY,2,H Baxter,Grade 5 T3,390,5,29.4,13.30,4.87,Q,8.37,22.75,Hurry Slowly,Alpha Demeter,B,05 Apr 2022,0.0583333333
Ballarat,17 Mar 25,6,SAINT CASSIDY,3,N Byrne,Grade 5 T3,390,8,28.7,11.00,10.47,M,8.83,23.15,Fernando Bale,Mepunga Stellar,B,01 Nov 2022,0.0593589744
Ballarat,17 Mar 25,6,CANYA IGNITE,4,R Gatt,Grade 5 T3,390,7,35.2,8.70,9.36,M,8.74,23.07,Good Odds Harada,Zipping Spring,D,01 Aug 2022,0.0591538462
Ballarat,17 Mar 25,6,NOLAN BALE,5,T Kennedy-Harris,Grade 5 T3,390,3,31.6,9.40,1.67,M,8.62,22.53,Need My Moneynow,Dyna Gertie,D,17 Oct 2021,0.0577692308
Ballarat,17 Mar 25,6,BUN UNDERCURRENT,6,M Mitchell,Grade 5 T3,390,2,27.7,3.80,1.14,M,8.62,22.49,Droopys Sydney,Gypsy Bun,B,03 Jun 2022,0.0576666667
Ballarat,17 Mar 25,6,FERGUS BALE,7,L Harris,Grade 5 T3,390,1,35.4,10.80,0,M,8.49,22.41,Dyna Villa,Hadeel Bale,D,01 Nov 2021,0.0574615385
Ballarat,17 Mar 25,6,BURN THE WITCH,8,K Evans,Grade 5 T3,390,6,26.7,7.00,5.31,Q,8.39,22.78,Tommy Shelby,Snooky,B,28 Oct 2021,0.0584102564
Ballarat,17 Mar 25,7,SAINT RAINE,1,P Byrne,Grade 5 T3,450,4,26.2,6.20,3.10,M,6.77,26.04,Bernardo,Saint Maddie,B,05 Mar 2022,0.0578666667
Ballarat,17 Mar 25,7,FIRE WIRE,2,C Knott,Grade 5 T3,450,5,35.2,6.70,4.71,M,6.98,26.15,Zambora Brockie,Zinnia,D,15 Feb 2021,0.0581111111
Ballarat,17 Mar 25,7,SHAKA BIG CHIEF,3,M Bewley,Grade 5 T3,450,6,31.6,8.20,5.17,S,7.00,26.18,Feral Franky,Gazer Bale,D,28 Jul 2022,0.0581777778
Ballarat,17 Mar 25,7,GO NOW,4,M Lloyd,Grade 5 T3,450,7,31.5,3.20,8.57,M,6.91,26.42,Mepunga Blazer,Sweet As Beth,D,04 Jan 2022,0.0587111111
Ballarat,17 Mar 25,7,HARRY HOTCAKES,5,M Lloyd,Grade 5 T3,450,8,31.1,23.30,13.27,M,6.81,26.75,Barcia Bale,Silver Cupcake,D,25 Feb 2021,0.0594444444
Ballarat,17 Mar 25,7,KEL OF KINTYRE,6,H Taylor,Grade 5 T3,450,1,33.9,12.60,0,M,6.88,25.82,Hard Style Rico,Brooke's Wings,D,10 Oct 2021,0.0573777778
Ballarat,17 Mar 25,7,TESSA ORCHID,7,L Medcraft,Grade 5 T3,450,2,26.7,16.70,1.37,Q,6.63,25.92,Shima Shine,Tessa Allen,B,28 May 2021,0.0576000000
Ballarat,17 Mar 25,7,BOMBSHELL BANJO,8,R Colpoys,Grade 5 T3,450,3,25.4,4.00,1.56,M,6.82,25.93,Fernando Bale,El Rapido,B,12 Dec 2021,0.0576222222
Ballarat,17 Mar 25,8,SAINT TAY,1,P Byrne,Grade 5 T3,450,7,28.5,11.90,5.90,M,6.76,26.00,Bernardo,Saint Maddie,D,05 Mar 2022,0.0577777778
Ballarat,17 Mar 25,8,BAGGIO,2,D Kerr,Grade 5 T3,450,5,28.9,2.20,3.57,M,6.74,25.84,Fernando Bale,Palace Lady,D,23 Jun 2022,0.0574222222
Ballarat,17 Mar 25,8,BRINDLE BEC,3,D Keane,Grade 5 T3,450,4,27.8,35.30,3.16,M,6.65,25.81,Orson Allen,Celebrity,B,24 Sep 2021,0.0573555556
Ballarat,17 Mar 25,8,URANO BALE,4,A Mooney,Grade 5 T3,450,3,35.4,7.80,2.47,M,6.75,25.76,Christo Bale,Dyna Romy,D,07 Apr 2022,0.0572444444
Ballarat,17 Mar 25,8,INGA AMY,5,V Inguanti,Grade 5 T3,450,8,26.9,48.00,15.60,S,6.78,26.68,Beast Unleashed,Inga Mia,B,20 Sep 2022,0.0592888889
Ballarat,17 Mar 25,8,JUNGLE FIREBALL,6,B Reid,Grade 5 T3,450,1,35.2,11.60,0,M,6.66,25.59,Jungle Deuce,Miss Innings,D,25 Nov 2022,0.0568666667
Ballarat,17 Mar 25,8,TINKER PAT,7,C Burns,Grade 5 T3,450,6,30.5,24.00,4.36,M,6.89,25.89,Dalgetty,Zipping Ella,D,01 Feb 2020,0.0575333333
Ballarat,17 Mar 25,8,MORE WINE PLEASE,8,J Sharp,Grade 5 T3,450,2,29.7,2.80,0.93,M,6.67,25.65,Feral Franky,Junk Food Junkie,B,13 Nov 2022,0.0570000000
Ballarat,17 Mar 25,9,PAW SAVOY,1,R Camilleri,Tier 3 - Maiden,390,5,34.4,15.40,3.97,M,8.85,22.90,Yozo Bale,Quina Bale,D,10 Mar 2023,0.0587179487
Ballarat,17 Mar 25,9,HARD TAG,2,B Connolly,Tier 3 - Maiden,390,6,30.8,33.20,8.36,S,8.97,23.21,Sh Avatar,Rockin' Rosie,D,09 Aug 2022,0.0595128205
Ballarat,17 Mar 25,9,SHIMA SUNSET,3,L Harris,Tier 3 - Maiden,390,1,32.5,3.50,0,M,8.57,22.62,Fernando Bale,Shima Glow,D,12 Apr 2023,0.0580000000
Ballarat,17 Mar 25,9,TINKER DREW,4,J Burns,Tier 3 - Maiden,390,3,30.7,3.00,1.40,Q,8.53,22.72,Whiskey Riot,Tinker Jenny,D,26 Oct 2022,0.0582564103
Ballarat,17 Mar 25,9,KING BRUNO,6,J Wickham,Tier 3 - Maiden,390,2,36.4,2.40,0.79,M,8.54,22.68,My Bro Fabio,Fair Of Face,D,19 Apr 2023,0.0581538462
Ballarat,17 Mar 25,9,CHERRY EMINEM,8,M Niele,Tier 3 - Maiden,390,4,31.7,23.50,2.69,M,8.68,22.81,Feral Franky,Block Star,D,18 Jan 2023,0.0584871795
Ballarat,17 Mar 25,10,HERE COMES SHAKA,1,M Bewley,Tier 3 - Restricted Win,450,1,33.8,12.10,0,M,6.81,25.76,Feral Franky,Gazer Bale,D,28 Jul 2022,0.0572444444
Ballarat,17 Mar 25,10,SUPER MAX,2,R Camilleri,Tier 3 - Restricted Win,450,6,33.7,5.70,7.43,M,6.56,26.28,Superior Panama,Maximum Kack,D,30 Nov 2022,0.0584000000
Ballarat,17 Mar 25,10,TIMMY TIME,3,C Hose,Tier 3 - Restricted Win,450,7,30.9,74.20,13.07,S,7.02,26.68,Fernando Bale,Zoom Out,D,27 Jan 2022,0.0592888889
Ballarat,17 Mar 25,10,PAW RAZOR,4,R Camilleri,Tier 3 - Restricted Win,450,4,32.7,4.80,4.34,M,6.91,26.07,Yozo Bale,Quina Bale,D,10 Mar 2023,0.0579333333
Ballarat,17 Mar 25,10,MIDNIGHT REBEL,6,B O'Keefe,Tier 3 - Restricted Win,450,2,34.5,1.90,0.06,M,6.63,25.77,Superior Panama,Stella Rhode,D,24 Dec 2022,0.0572666667
Ballarat,17 Mar 25,10,ZENVO YOYO,7,D Knight,Tier 3 - Restricted Win,450,5,28.8,32.90,5.91,S,6.98,26.18,Ballymac Kingdom,Zippy Zenvo,B,27 Nov 2022,0.0581777778
Ballarat,17 Mar 25,10,COPPERHEAD DASH,8,S Millard,Tier 3 - Restricted Win,450,3,31.3,6.20,2.64,M,6.96,25.95,Ice Cool Kaedyn,Galway Lights,D,02 Jan 2023,0.0576666667
Ballarat,17 Mar 25,11,ASTON SOVEREIGN,1,G Campbell,Tier 3 - Grade 7,390,3,33.3,11.60,4.47,M,8.55,22.88,Fernando Bale,Aston Chandon,D,16 Apr 2022,0.0586666667
Ballarat,17 Mar 25,11,FINAL EPISODE,2,T Monaghan,Tier 3 - Grade 7,390,5,32.3,13.10,5.96,M,8.78,22.98,Fernando Bale,Smokin' Cindy,D,20 Jan 2022,0.0589230769
Ballarat,17 Mar 25,11,ALCATRAZ BIRDMAN,3,D Knight,Tier 3 - Grade 7,390,1,28.0,15.10,0,Q,8.43,22.56,Tommy Shelby,Lizzie's Entity,D,28 Oct 2022,0.0578461538
Ballarat,17 Mar 25,11,ASTON TYSON,4,G Campbell,Tier 3 - Grade 7,390,2,32.9,10.70,3.13,M,8.50,22.78,Fernando Bale,Aston Dinnigan,D,23 Mar 2022,0.0584102564
Ballarat,17 Mar 25,11,PAW VANCOUVER,5,L Harris,Tier 3 - Grade 7,390,4,28.9,2.70,4.74,M,8.66,22.89,Christo Bale,Winnie Allen,B,17 Feb 2023,0.0586923077
Ballarat,17 Mar 25,11,PAW RAKULA,6,C Cassar,Tier 3 - Grade 7,390,6,27.3,8.20,7.46,M,8.67,23.08,Jackslittlething,Idria Bale,B,03 Feb 2023,0.0591794872
Ballarat,17 Mar 25,11,HOT SPOT,7,K Evans,Tier 3 - Grade 7,390,7,26.4,3.10,9.73,S,8.66,23.24,Feral Franky,Dreaming,B,22 Jun 2022,0.0595897436
Ballarat,17 Mar 25,11,MAYBE SOON,8,P Fulton,Tier 3 - Grade 7,390,8,28.0,21.50,13.27,M,8.77,23.49,Fabregas,Sixteen Pegs,B,29 Nov 2022,0.0602307692
Ballarat,17 Mar 25,12,PAW JUDD,1,L Harris,Tier 3 - Grade 6,390,3,36.0,1.50,2.44,M,8.63,22.50,Yozo Bale,Knicks Bale,D,27 Jan 2023,0.0576923077
Ballarat,17 Mar 25,12,LISBURN,2,D Knight,Tier 3 - Grade 6,390,2,27.0,28.70,1.57,M,8.59,22.44,Tommy Shelby,Lizzie's Entity,B,28 Oct 2022,0.0575384615
Ballarat,17 Mar 25,12,RUSTY WHEELS,3,M Niele,Tier 3 - Grade 6,390,4,37.5,13.90,5.49,M,8.77,22.72,Shima Shine,Salsa Monelli,D,24 Sep 2022,0.0582564103
Ballarat,17 Mar 25,12,GREEDY RICH,4,J Sharp,Tier 3 - Grade 6,390,7,31.6,14.10,11.30,M,8.88,23.12,High Earner,Devel Sixteen,D,13 Feb 2023,0.0592820513
Ballarat,17 Mar 25,12,SAINT JAYDEN,5,C Byrne,Tier 3 - Grade 6,390,6,31.0,30.90,6.67,S,8.89,22.80,Bernardo,Saint Maddie,D,05 Mar 2022,0.0584615385
Ballarat,17 Mar 25,12,SPICY MADAM,6,R Colpoys,Tier 3 - Grade 6,390,1,26.7,3.60,0,Q,8.33,22.33,Bernardo,Hook Along Book,B,19 Mar 2022,0.0572564103
Ballarat,17 Mar 25,12,ASTON FARRELL,8,G Campbell,Tier 3 - Grade 6,390,5,33.0,17.70,5.87,M,8.77,22.74,Fernando Bale,Aston Ultra,D,01 Jan 2022,0.0583076923
Horsham,18 Mar 25,1,SOLAR TESS,1,N Jenner,Maiden,410,4,24.4,10.20,8.43,M,10.85,23.93,Good Odds Harada,Jilliby Caz,B,04 Jan 2023,0.0583658537
Horsham,18 Mar 25,1,SOLAR GOLD,3,V Millington,Maiden,410,3,32.9,7.80,5.19,M,10.63,23.70,Feral Franky,Solar Life,D,17 Dec 2022,0.0578048780
Horsham,18 Mar 25,1,PAW NEBRASKA,4,R Camilleri,Maiden,410,2,26.2,1.30,2.39,S,10.64,23.51,Jackslittlething,Idria Bale,B,03 Feb 2023,0.0573414634
Horsham,18 Mar 25,1,GUITAR TANGO,7,H Baxter,Maiden,410,1,33.4,5.00,0,M,10.30,23.34,Barcia Bale,Suntory Rose,D,10 May 2023,0.0569268293
Horsham,18 Mar 25,2,ROOM TO BREATHE,1,T Thornton,Maiden Final,485,1,33.8,1.70,0,M,6.57,26.96,Aussie Infrared,Eye Will Reign,D,17 Jul 2023,0.0555876289
Horsham,18 Mar 25,2,IRISH ZOE,2,S Whyte,Maiden Final,485,6,29.0,23.20,13.60,M,6.71,27.92,Shima Shine,Thurles Princess,B,01 May 2023,0.0575670103
Horsham,18 Mar 25,2,MEPUNGA DONNA,3,J Britton,Maiden Final,485,3,27.8,12.40,8.57,M,6.76,27.56,Hooked On Scotch,Mepunga Isla,B,31 Aug 2023,0.0568247423
Horsham,18 Mar 25,2,IRISH BILL,5,S Whyte,Maiden Final,485,2,32.9,5.10,8.53,M,6.89,27.56,Shima Shine,Thurles Princess,D,01 May 2023,0.0568247423
Horsham,18 Mar 25,2,SETTLE FOR LESS,6,T Thornton,Maiden Final,485,5,33.6,7.60,13.59,M,6.88,27.91,Aussie Infrared,Eye Will Reign,D,17 Jul 2023,0.0575463918
Horsham,18 Mar 25,2,SMOOTH DYNAMITE,7,T Dailly,Maiden Final,485,4,30.4,26.40,13.31,M,6.87,27.90,Good News,Smooth Bourbski,D,13 Apr 2023,0.0575257732
Horsham,18 Mar 25,2,BILLY BUST UP,8,J Britton,Maiden Final,485,8,32.9,15.40,16.03,Q,6.71,28.09,Fernando Bale,Arkans Mabel,D,01 Jul 2023,0.0579175258
Horsham,18 Mar 25,3,LET'S GO OUT,1,H Baxter,Mixed 6/7,410,1,27.8,1.70,0,Q,10.24,23.32,Fernando Bale,Circle Of Dreams,B,21 Feb 2023,0.0568780488
Horsham,18 Mar 25,3,ASTON TAFARI,2,G Campbell,Mixed 6/7,410,6,27.9,11.50,4.71,M,10.63,23.65,Fernando Bale,Aston Perignon,D,09 Mar 2022,0.0576829268
Horsham,18 Mar 25,3,ALL WHISKEY,3,S Elsum,Mixed 6/7,410,2,28.5,3.90,0.76,M,10.63,23.37,Hooked On Scotch,Aston Champagne,B,25 May 2023,0.0570000000
Horsham,18 Mar 25,3,ACE CHASER,4,C Taylor,Mixed 6/7,410,3,32.4,17.80,2.69,M,10.35,23.51,Aston Rupee,Fugacious,D,16 Jan 2023,0.0573414634
Horsham,18 Mar 25,3,RIVIA UMIKO,5,T Dailly,Mixed 6/7,410,5,24.5,14.80,3.27,M,10.45,23.55,Fernando Bale,Rivia Bale,B,10 Mar 2023,0.0574390244
Horsham,18 Mar 25,3,DINOSAUR,6,C Dew,Mixed 6/7,410,8,31.0,29.30,7.19,M,10.84,23.82,Sh Avatar,Fairytale Wish,D,02 Jul 2022,0.0580975610
Horsham,18 Mar 25,3,FLYING TULLY,7,N Jenner,Mixed 6/7,410,7,23.2,39.60,6.31,M,10.72,23.76,Flying Ricciardo,Niccali,B,20 Feb 2022,0.0579512195
Horsham,18 Mar 25,3,WEEONA BORIS,8,S Whyte,Mixed 6/7,410,4,34.8,12.60,3.00,S,10.82,23.53,Houdini Boy,It's A Jewel,D,26 Feb 2022,0.0573902439
Horsham,18 Mar 25,4,LENAGHAN,1,D Bewley,Grade 5,410,1,34.4,2.60,0,Q,10.30,23.23,Feral Franky,All Inn Ava,D,21 Apr 2022,0.0566585366
Horsham,18 Mar 25,4,ZIPPING GIAN,2,H Hartigan,Grade 5,410,6,28.5,40.10,9.11,M,10.91,23.86,Zipping Garth,Zipping Paris,B,19 Aug 2021,0.0581951220
Horsham,18 Mar 25,4,BIG BOY COOPER,3,C Capuano,Grade 5,410,4,31.0,30.20,5.93,M,10.95,23.64,Sh Avatar,Fairytale Wish,D,02 Jul 2022,0.0576585366
Horsham,18 Mar 25,4,BARRY BALE,4,R Camilleri,Grade 5,410,3,35.0,13.90,4.10,M,10.86,23.51,Feral Franky,Zelzer Allen,D,11 Dec 2021,0.0573414634
Horsham,18 Mar 25,4,PAW JULIA,5,R Camilleri,Grade 5,410,7,27.5,7.50,11.56,M,10.97,24.04,Js Flamin Ace,Dyna Adria,B,01 Jul 2022,0.0586341463
Horsham,18 Mar 25,4,ANNA RHODE,6,K Finn,Grade 5,410,5,27.4,39.30,6.41,M,10.69,23.68,Fernando Bale,Delta Rhode,B,05 Jul 2021,0.0577560976
Horsham,18 Mar 25,4,MAC AND CHEESE,8,J Sharp,Grade 5,410,2,31.3,3.50,2.79,S,10.58,23.42,Feral Franky,Junk Food Junkie,D,13 Nov 2022,0.0571219512
Horsham,18 Mar 25,5,KIWI ICE CUBE,1,T Dailly,Mixed 6/7,485,2,27.5,3.20,0.77,M,6.61,27.47,Fernando Bale,Lala Kiwi,B,26 Jan 2023,0.0566391753
Horsham,18 Mar 25,5,WEEONA STAR,2,S Whyte,Mixed 6/7,485,7,32.2,4.40,9.31,S,6.79,28.07,Houdini Boy,It's A Jewel,B,26 Feb 2022,0.0578762887
Horsham,18 Mar 25,5,WYONG EL PASO,3,T Dailly,Mixed 6/7,485,3,31.6,18.80,4.56,M,6.67,27.74,Fernando Bale,Gypsy Wyong,D,04 May 2023,0.0571958763
Horsham,18 Mar 25,5,THERMAL FLAME,4,C Taylor,Mixed 6/7,485,8,26.6,12.80,12.24,M,6.69,28.27,Aussie Infrared,Faun Flame,B,27 Jan 2023,0.0582886598
Horsham,18 Mar 25,5,WYONG GRESHAM,5,T Dailly,Mixed 6/7,485,6,25.6,6.10,7.99,Q,6.62,27.98,Fernando Bale,Gypsy Wyong,B,04 May 2023,0.0576907216
Horsham,18 Mar 25,5,REV PIRATE,6,T Dailly,Mixed 6/7,485,5,33.0,65.70,7.77,M,6.77,27.96,Feral Franky,Jd Revelation,D,20 Feb 2023,0.0576494845
Horsham,18 Mar 25,5,NOVA OWEN,7,R Camilleri,Mixed 6/7,485,1,29.8,3.30,0,M,6.72,27.42,Fernando Bale,Nova Willow,D,22 Mar 2023,0.0565360825
Horsham,18 Mar 25,5,WYONG JAMESON,8,T Dailly,Mixed 6/7,485,4,27.0,31.50,7.67,M,6.79,27.95,Fernando Bale,Gypsy Wyong,B,04 May 2023,0.0576288660
Horsham,18 Mar 25,6,PAW OLYMPIA,2,R Camilleri,Mixed 4/5,485,1,27.0,14.00,0,Q,6.54,27.26,Js Flamin Ace,Dyna Adria,B,01 Jul 2022,0.0562061856
Horsham,18 Mar 25,6,KIWI JAY,3,T Dailly,Mixed 4/5,485,2,26.4,2.60,1.54,M,6.63,27.36,Fernando Bale,Lala Kiwi,B,26 Jan 2023,0.0564123711
Horsham,18 Mar 25,6,MEPUNGA OLLIE,4,J Britton,Mixed 4/5,485,3,33.4,1.60,3.24,S,6.70,27.48,Barcia Bale,Mepunga Isla,D,03 Oct 2021,0.0566597938
Horsham,18 Mar 25,6,ASTON AMISHA,7,M McClelland,Mixed 4/5,485,4,30.2,15.20,3.66,M,6.75,27.51,Aston Rupee,Aston Peregrine,B,13 Jul 2022,0.0567216495
Horsham,18 Mar 25,6,GIZMO'S GIRL,8,C Taylor,Mixed 4/5,485,5,29.3,20.90,6.69,S,6.87,27.72,Hard Style Rico,Faun Flame,B,29 Aug 2021,0.0571546392
Horsham,18 Mar 25,7,MY LADY PANAMA,1,R Jehu,Mixed 3/4,410,3,27.3,7.00,1.87,M,10.33,23.27,Superior Panama,Super Cute,B,31 Jan 2022,0.0567560976
Horsham,18 Mar 25,7,GYPSY ORDAIN,2,W Hartigan,Mixed 3/4,410,5,33.9,65.10,3.24,M,10.62,23.36,Aussie Infrared,Dyna Gypsy,D,22 May 2021,0.0569756098
Horsham,18 Mar 25,7,TANGELA BALE,3,R Camilleri,Mixed 3/4,410,7,29.2,9.60,7.51,M,10.63,23.66,Dyna Villa,Quail Bale,B,09 Apr 2021,0.0577073171
Horsham,18 Mar 25,7,MYOLA NICK,4,A Kampman,Mixed 3/4,410,4,35.0,4.30,2.84,M,10.49,23.34,Aussie Infrared,Pocket Queen,D,19 Nov 2021,0.0569268293
Horsham,18 Mar 25,7,CORTEZ BALE,5,A Gurry,Mixed 3/4,410,2,35.6,6.80,0.73,M,10.17,23.19,Barcia Bale,Iylee Bale,D,25 Feb 2022,0.0565609756
Horsham,18 Mar 25,7,GAS LANTERN,6,A Mooney,Mixed 3/4,410,1,28.9,2.80,0,M,10.17,23.14,Fabregas,Magic Lantern,B,14 Mar 2022,0.0564390244
Horsham,18 Mar 25,7,MORE BEER PLEASE,7,J Sharp,Mixed 3/4,410,6,32.1,5.50,5.57,M,10.49,23.53,Feral Franky,Junk Food Junkie,D,13 Nov 2022,0.0573902439
Horsham,18 Mar 25,8,PENGUIN PAT,1,A Mooney,Grade 5,485,4,30.8,23.80,5.04,M,6.61,27.47,Ritza Lenny,It's A Shame,D,25 Oct 2021,0.0566391753
Horsham,18 Mar 25,8,PHOENIX AMELIA,2,T Dailly,Grade 5,485,5,25.4,5.90,6.30,M,6.68,27.56,Aston Dee Bee,Lala Phoenix,B,20 Feb 2023,0.0568247423
